State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.7,11
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1.3,12.3
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,18+ (Adults),Overall,Overall,1,13.3
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,18+ (Adults),Overall,Overall,0.9,14.3
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,15
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,18-49 years,Overall,Overall,0.2,0.3
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,18-49 years,Overall,Overall,0.3,0.6
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,18-49 years,Overall,Overall,0.3,0.9
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,1.3
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,18-49 years,Overall,Overall,0.6,1.9
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,18-49 years,Overall,Overall,0.4,2.3
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,18-49 years,Overall,Overall,0.6,2.9
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,3.3
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,18-49 years,Overall,Overall,0.5,3.8
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,18-49 years,Overall,Overall,0.3,4.1
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,18-49 years,Overall,Overall,0.3,4.4
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,18-49 years,Overall,Overall,0.3,4.7
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,18-49 years,Overall,Overall,0.2,4.9
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,1.1
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,2.2
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,5-17 years,Overall,Overall,1.2,3.5
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,5-17 years,Overall,Overall,1.8,5.3
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,5-17 years,Overall,Overall,2.5,7.8
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,5-17 years,Overall,Overall,2.3,10.1
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,5-17 years,Overall,Overall,1.8,11.9
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,5-17 years,Overall,Overall,1.1,13
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,5-17 years,Overall,Overall,1.3,14.3
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,5-17 years,Overall,Overall,1.3,15.6
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,5-17 years,Overall,Overall,0.8,16.4
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,5-17 years,Overall,Overall,0.8,17.2
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,5-17 years,Overall,Overall,0.5,17.7
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,5-17 years,Overall,Overall,0.2,17.9
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,50-64 years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,50-64 years,Overall,Overall,0.6,0.8
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,50-64 years,Overall,Overall,0.7,1.5
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,2.4
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,50-64 years,Overall,Overall,0.8,3.2
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,50-64 years,Overall,Overall,1.2,4.4
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,50-64 years,Overall,Overall,1.3,5.7
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,50-64 years,Overall,Overall,1.1,6.8
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,50-64 years,Overall,Overall,1.6,8.4
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,50-64 years,Overall,Overall,1.6,10
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,50-64 years,Overall,Overall,1.2,11.2
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,50-64 years,Overall,Overall,0.8,12
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,50-64 years,Overall,Overall,0.9,12.9
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,50-64 years,Overall,Overall,0.7,13.6
Entire Network (RSV-NET),2022-2023,40,10/08/2022 12:00:00 AM,65+ years,Overall,Overall,1.1,1.1
Entire Network (RSV-NET),2022-2023,41,10/15/2022 12:00:00 AM,65+ years,Overall,Overall,1.5,2.6
Entire Network (RSV-NET),2022-2023,42,10/22/2022 12:00:00 AM,65+ years,Overall,Overall,1.7,4.3
Entire Network (RSV-NET),2022-2023,43,10/29/2022 12:00:00 AM,65+ years,Overall,Overall,2.4,6.7
Entire Network (RSV-NET),2022-2023,44,11/05/2022 12:00:00 AM,65+ years,Overall,Overall,2.9,9.6
Entire Network (RSV-NET),2022-2023,45,11/12/2022 12:00:00 AM,65+ years,Overall,Overall,3.8,13.4
Entire Network (RSV-NET),2022-2023,46,11/19/2022 12:00:00 AM,65+ years,Overall,Overall,4.1,17.5
Entire Network (RSV-NET),2022-2023,47,11/26/2022 12:00:00 AM,65+ years,Overall,Overall,4.6,22.1
Entire Network (RSV-NET),2022-2023,48,12/03/2022 12:00:00 AM,65+ years,Overall,Overall,6.2,28.2
Entire Network (RSV-NET),2022-2023,49,12/10/2022 12:00:00 AM,65+ years,Overall,Overall,5.3,33.6
Entire Network (RSV-NET),2022-2023,50,12/17/2022 12:00:00 AM,65+ years,Overall,Overall,4.7,38.3
Entire Network (RSV-NET),2022-2023,51,12/24/2022 12:00:00 AM,65+ years,Overall,Overall,3.4,41.6
Entire Network (RSV-NET),2022-2023,52,12/31/2022 12:00:00 AM,65+ years,Overall,Overall,2.9,44.6
Entire Network (RSV-NET),2022-2023,1,01/07/2023 12:00:00 AM,65+ years,Overall,Overall,2.4,46.9
