year,week,age_group,cases_rate_flu,cases_rate_rsv,cases_rate_covid19
2019,14,65-69,4.2,0.08,NA
2019,14,70-74,5.88,0.14,NA
2019,14,75-79,6.55,0.15,NA
2019,14,80+,9.12,0.25,NA
2019,15,ALL,3.73,0.09,NA
2019,15,00-04,9.14,1.14,NA
2019,15,05-09,5.37,0.05,NA
2019,15,10-14,3.89,0.19,NA
2019,15,15-19,2.87,0.03,NA
2019,15,20-24,1.97,0.04,NA
2019,15,25-29,2.62,0,NA
2019,15,30-34,3,0.02,NA
2019,15,35-39,3.35,0.04,NA
2019,15,40-44,3.56,0,NA
2019,15,45-49,2.77,0.04,NA
2019,15,50-54,2.95,0,NA
2019,15,55-59,3.22,0.01,NA
2019,15,60-64,3.17,0,NA
2019,15,65-69,3.21,0.06,NA
2019,15,70-74,3.08,0.11,NA
2019,15,75-79,4.33,0.08,NA
2019,15,80+,6.34,0.11,NA
2019,16,ALL,1.72,0.04,NA
2019,16,00-04,4.44,0.45,NA
2019,16,05-09,2.25,0.05,NA
2019,16,10-14,1.65,0.03,NA
2019,16,15-19,1.55,0,NA
2019,16,20-24,1.24,0,NA
2019,16,25-29,1.02,0,NA
2019,16,30-34,1.53,0,NA
2019,16,35-39,1.47,0.02,NA
2019,16,40-44,1.2,0,NA
2019,16,45-49,1.1,0.02,NA
2019,16,50-54,1.16,0,NA
2019,16,55-59,1.35,0.03,NA
2019,16,60-64,1.52,0.02,NA
2019,16,65-69,1.56,0.04,NA
2019,16,70-74,1.93,0,NA
2019,16,75-79,2.37,0.05,NA
2019,16,80+,2.9,0.07,NA
2019,17,ALL,1.18,0.03,NA
2019,17,00-04,2.6,0.38,NA
2019,17,05-09,1.31,0.03,NA
2019,17,10-14,0.54,0,NA
2019,17,15-19,0.94,0,NA
2019,17,20-24,0.69,0,NA
2019,17,25-29,0.55,0,NA
2019,17,30-34,0.91,0.02,NA
2019,17,35-39,0.78,0,NA
2019,17,40-44,0.65,0,NA
2019,17,45-49,0.8,0,NA
2019,17,50-54,0.77,0,NA
2019,17,55-59,0.95,0.01,NA
2019,17,60-64,1.03,0.02,NA
2019,17,65-69,0.99,0.04,NA
2019,17,70-74,1.61,0.03,NA
2019,17,75-79,2.79,0.03,NA
2019,17,80+,2.59,0.05,NA
2019,18,ALL,0.53,0.02,NA
2019,18,00-04,1.19,0.1,NA
2019,18,05-09,0.51,0,NA
2019,18,10-14,0.35,0,NA
2019,18,15-19,0.2,0,NA
2019,18,20-24,0.26,0,NA
2019,18,25-29,0.35,0,NA
2019,18,30-34,0.53,0,NA
2019,18,35-39,0.55,0,NA
2019,18,40-44,0.24,0,NA
2019,18,45-49,0.28,0,NA
2019,18,50-54,0.49,0,NA
2019,18,55-59,0.42,0.01,NA
2019,18,60-64,0.5,0.02,NA
2019,18,65-69,0.62,0.02,NA
2019,18,70-74,0.71,0,NA
2019,18,75-79,0.83,0.03,NA
2019,18,80+,1.04,0.09,NA
2019,19,ALL,0.37,0.01,NA
2019,19,00-04,0.86,0.15,NA
2019,19,05-09,0.59,0,NA
2019,19,10-14,0.46,0,NA
2019,19,15-19,0.58,0,NA
2019,19,20-24,0.28,0,NA
2019,19,25-29,0.35,0,NA
2019,19,30-34,0.16,0.02,NA
2019,19,35-39,0.34,0,NA
2019,19,40-44,0.16,0,NA
2019,19,45-49,0.25,0,NA
2019,19,50-54,0.27,0,NA
2019,19,55-59,0.27,0,NA
2019,19,60-64,0.23,0,NA
2019,19,65-69,0.33,0,NA
2019,19,70-74,0.3,0,NA
2019,19,75-79,0.54,0.05,NA
2019,19,80+,0.51,0.04,NA
2019,20,ALL,0.23,0,NA
2019,20,00-04,0.56,0.05,NA
2019,20,05-09,0.24,0,NA
2019,20,10-14,0.16,0,NA
2019,20,15-19,0.2,0,NA
2019,20,20-24,0.26,0,NA
2019,20,25-29,0.08,0,NA
2019,20,30-34,0.25,0,NA
2019,20,35-39,0.3,0,NA
2019,20,40-44,0.24,0,NA
2019,20,45-49,0.06,0,NA
2019,20,50-54,0.09,0,NA
2019,20,55-59,0.13,0,NA
2019,20,60-64,0.28,0.02,NA
2019,20,65-69,0.23,0,NA
2019,20,70-74,0.22,0,NA
2019,20,75-79,0.41,0,NA
2019,20,80+,0.4,0,NA
2019,21,ALL,0.17,0,NA
2019,21,00-04,0.45,0.05,NA
2019,21,05-09,0.19,0,NA
2019,21,10-14,0.14,0,NA
2019,21,15-19,0.13,0,NA
2019,21,20-24,0.07,0,NA
2019,21,25-29,0.14,0,NA
2019,21,30-34,0.13,0,NA
2019,21,35-39,0.09,0,NA
2019,21,40-44,0.12,0,NA
2019,21,45-49,0.11,0,NA
2019,21,50-54,0.15,0,NA
2019,21,55-59,0.21,0,NA
2019,21,60-64,0.14,0,NA
2019,21,65-69,0.1,0,NA
2019,21,70-74,0.11,0,NA
2019,21,75-79,0.39,0,NA
2019,21,80+,0.25,0,NA
2019,22,ALL,0.1,0,NA
2019,22,00-04,0.25,0.08,NA
2019,22,05-09,0.11,0,NA
2019,22,10-14,0.05,0,NA
2019,22,15-19,0.1,0,NA
2019,22,20-24,0.04,0,NA
2019,22,25-29,0.08,0,NA
2019,22,30-34,0.07,0,NA
2019,22,35-39,0.13,0,NA
2019,22,40-44,0.06,0,NA
2019,22,45-49,0.02,0,NA
2019,22,50-54,0.07,0,NA
2019,22,55-59,0.1,0,NA
2019,22,60-64,0.02,0,NA
2019,22,65-69,0.04,0,NA
2019,22,70-74,0.14,0,NA
2019,22,75-79,0.13,0,NA
2019,22,80+,0.3,0,NA
2019,23,ALL,0.07,0,NA
2019,23,00-04,0.28,0.05,NA
2019,23,05-09,0.08,0,NA
2019,23,10-14,0.16,0,NA
2019,23,15-19,0.05,0,NA
2019,23,20-24,0.02,0,NA
2019,23,25-29,0.02,0,NA
2019,23,30-34,0.07,0,NA
2019,23,35-39,0.02,0,NA
2019,23,40-44,0.02,0,NA
2019,23,45-49,0.04,0.02,NA
2019,23,50-54,0.03,0,NA
2019,23,55-59,0.09,0,NA
2019,23,60-64,0.07,0,NA
2019,23,65-69,0.06,0,NA
2019,23,70-74,0.14,0,NA
2019,23,75-79,0.03,0,NA
2019,23,80+,0.11,0,NA
2019,24,ALL,0.04,0,NA
2019,24,00-04,0.13,0.03,NA
2019,24,05-09,0.03,0,NA
2019,24,10-14,0,0,NA
2019,24,15-19,0,0,NA
2019,24,20-24,0.07,0,NA
2019,24,25-29,0.02,0,NA
2019,24,30-34,0.05,0,NA
2019,24,35-39,0.02,0,NA
2019,24,40-44,0.02,0,NA
2019,24,45-49,0,0,NA
2019,24,50-54,0.01,0,NA
2019,24,55-59,0.04,0,NA
2019,24,60-64,0.09,0,NA
2019,24,65-69,0.02,0,NA
2019,24,70-74,0.14,0,NA
2019,24,75-79,0,0,NA
2019,24,80+,0,0,NA
2019,25,ALL,0.02,0,NA
2019,25,00-04,0.03,0,NA
2019,25,05-09,0,0,NA
2019,25,10-14,0.03,0,NA
2019,25,15-19,0,0,NA
2019,25,20-24,0.04,0,NA
2019,25,25-29,0.02,0,NA
2019,25,30-34,0,0,NA
2019,25,35-39,0,0,NA
2019,25,40-44,0,0,NA
2019,25,45-49,0.02,0,NA
2019,25,50-54,0.04,0,NA
2019,25,55-59,0.03,0,NA
2019,25,60-64,0.02,0,NA
2019,25,65-69,0,0,NA
2019,25,70-74,0,0,NA
2019,25,75-79,0.03,0,NA
2019,25,80+,0,0,NA
2019,26,ALL,0.03,0,NA
2019,26,00-04,0.1,0,NA
2019,26,05-09,0.05,0,NA
2019,26,10-14,0.03,0,NA
2019,26,15-19,0.03,0,NA
2019,26,20-24,0.07,0,NA
2019,26,25-29,0.04,0,NA
2019,26,30-34,0,0,NA
2019,26,35-39,0.04,0,NA
2019,26,40-44,0.02,0,NA
2019,26,45-49,0.04,0,NA
2019,26,50-54,0,0,NA
2019,26,55-59,0.01,0,NA
2019,26,60-64,0.02,0,NA
2019,26,65-69,0.02,0,NA
2019,26,70-74,0,0,NA
2019,26,75-79,0.03,0,NA
2019,26,80+,0,0,NA
2019,27,ALL,0.03,0,NA
2019,27,00-04,0.05,0,NA
2019,27,05-09,0.03,0,NA
2019,27,10-14,0,0,NA
2019,27,15-19,0.03,0,NA
2019,27,20-24,0,0,NA
2019,27,25-29,0,0,NA
2019,27,30-34,0.04,0,NA
2019,27,35-39,0,0,NA
2019,27,40-44,0,0,NA
2019,27,45-49,0.02,0,NA
2019,27,50-54,0.07,0,NA
2019,27,55-59,0.01,0,NA
2019,27,60-64,0.07,0,NA
2019,27,65-69,0.02,0,NA
2019,27,70-74,0.08,0,NA
2019,27,75-79,0,0,NA
2019,27,80+,0.02,0,NA
2019,28,ALL,0.02,0,NA
2019,28,00-04,0,0.03,NA
2019,28,05-09,0,0,NA
2019,28,10-14,0,0,NA
2019,28,15-19,0,0,NA
2019,28,20-24,0,0,NA
2019,28,25-29,0.06,0,NA
2019,28,30-34,0.04,0,NA
2019,28,35-39,0.02,0,NA
2019,28,40-44,0,0,NA
2019,28,45-49,0.02,0,NA
2019,28,50-54,0.01,0,NA
2019,28,55-59,0.01,0,NA
2019,28,60-64,0.05,0,NA
2019,28,65-69,0,0,NA
2019,28,70-74,0.03,0,NA
2019,28,75-79,0,0,NA
2019,28,80+,0.02,0,NA
2019,29,ALL,0.02,0,NA
2019,29,00-04,0.03,0.03,NA
2019,29,05-09,0,0,NA
2019,29,10-14,0,0,NA
2019,29,15-19,0.03,0,NA
2019,29,20-24,0.02,0,NA
2019,29,25-29,0,0,NA
2019,29,30-34,0,0,NA
2019,29,35-39,0.02,0,NA
2019,29,40-44,0,0,NA
2019,29,45-49,0.08,0,NA
2019,29,50-54,0,0,NA
2019,29,55-59,0.06,0,NA
2019,29,60-64,0.04,0,NA
2019,29,65-69,0.04,0,NA
2019,29,70-74,0,0,NA
2019,29,75-79,0.03,0,NA
2019,29,80+,0.04,0,NA
2019,30,ALL,0.02,0,NA
2019,30,00-04,0,0,NA
2019,30,05-09,0,0,NA
2019,30,10-14,0,0,NA
2019,30,15-19,0.03,0,NA
2019,30,20-24,0.04,0,NA
2019,30,25-29,0.04,0,NA
2019,30,30-34,0,0,NA
2019,30,35-39,0,0,NA
2019,30,40-44,0.04,0,NA
2019,30,45-49,0.02,0,NA
2019,30,50-54,0.01,0,NA
2019,30,55-59,0,0,NA
2019,30,60-64,0,0,NA
2019,30,65-69,0.02,0,NA
2019,30,70-74,0.03,0,NA
2019,30,75-79,0.05,0,NA
2019,30,80+,0,0.02,NA
2019,31,ALL,0.03,0,NA
2019,31,00-04,0.05,0,NA
2019,31,05-09,0,0,NA
2019,31,10-14,0.05,0,NA
2019,31,15-19,0,0,NA
2019,31,20-24,0.09,0,NA
2019,31,25-29,0,0,NA
2019,31,30-34,0.02,0,NA
2019,31,35-39,0,0,NA
2019,31,40-44,0,0,NA
2019,31,45-49,0.04,0,NA
2019,31,50-54,0.03,0,NA
2019,31,55-59,0,0,NA
2019,31,60-64,0.05,0,NA
2019,31,65-69,0.04,0,NA
2019,31,70-74,0.03,0,NA
2019,31,75-79,0.03,0,NA
2019,31,80+,0.05,0,NA
2019,32,ALL,0.02,0,NA
2019,32,00-04,0.05,0,NA
2019,32,05-09,0.03,0,NA
2019,32,10-14,0,0,NA
2019,32,15-19,0.03,0,NA
2019,32,20-24,0.02,0,NA
2019,32,25-29,0.02,0,NA
2019,32,30-34,0.02,0,NA
2019,32,35-39,0.02,0,NA
2019,32,40-44,0,0,NA
2019,32,45-49,0,0,NA
2019,32,50-54,0,0,NA
2019,32,55-59,0.01,0,NA
2019,32,60-64,0.02,0,NA
2019,32,65-69,0.02,0,NA
2019,32,70-74,0.03,0,NA
2019,32,75-79,0,0,NA
2019,32,80+,0.02,0,NA
2019,33,ALL,0.02,0,NA
2019,33,00-04,0,0,NA
2019,33,05-09,0.03,0,NA
2019,33,10-14,0,0,NA
2019,33,15-19,0,0,NA
2019,33,20-24,0.02,0,NA
2019,33,25-29,0.04,0,NA
2019,33,30-34,0.07,0,NA
2019,33,35-39,0.02,0,NA
2019,33,40-44,0.02,0,NA
2019,33,45-49,0,0,NA
2019,33,50-54,0.01,0,NA
2019,33,55-59,0.04,0,NA
2019,33,60-64,0.02,0,NA
2019,33,65-69,0,0,NA
2019,33,70-74,0,0,NA
2019,33,75-79,0.08,0,NA
2019,33,80+,0.02,0,NA
2019,34,ALL,0.02,0,NA
2019,34,00-04,0.05,0,NA
2019,34,05-09,0,0,NA
2019,34,10-14,0.05,0,NA
2019,34,15-19,0.03,0,NA
2019,34,20-24,0,0,NA
2019,34,25-29,0.06,0,NA
2019,34,30-34,0.02,0,NA
2019,34,35-39,0,0,NA
2019,34,40-44,0.02,0,NA
2019,34,45-49,0.02,0,NA
2019,34,50-54,0,0.01,NA
2019,34,55-59,0.01,0,NA
2019,34,60-64,0.04,0.02,NA
2019,34,65-69,0,0,NA
2019,34,70-74,0.03,0,NA
2019,34,75-79,0,0,NA
2019,34,80+,0,0,NA
2019,35,ALL,0.02,0,NA
2019,35,00-04,0.08,0,NA
2019,35,05-09,0.03,0,NA
2019,35,10-14,0,0,NA
2019,35,15-19,0,0,NA
2019,35,20-24,0.02,0,NA
2019,35,25-29,0.02,0,NA
2019,35,30-34,0.02,0,NA
2019,35,35-39,0.02,0,NA
2019,35,40-44,0.04,0,NA
2019,35,45-49,0,0,NA
2019,35,50-54,0.01,0,NA
2019,35,55-59,0.04,0,NA
2019,35,60-64,0.02,0,NA
2019,35,65-69,0.06,0,NA
2019,35,70-74,0,0,NA
2019,35,75-79,0.05,0,NA
2019,35,80+,0,0,NA
2019,36,ALL,0.03,0,NA
2019,36,00-04,0.08,0,NA
2019,36,05-09,0.03,0,NA
2019,36,10-14,0,0,NA
2019,36,15-19,0.05,0,NA
2019,36,20-24,0.11,0,NA
2019,36,25-29,0.02,0,NA
2019,36,30-34,0.04,0,NA
2019,36,35-39,0.02,0,NA
2019,36,40-44,0.04,0,NA
2019,36,45-49,0,0,NA
2019,36,50-54,0.07,0,NA
2019,36,55-59,0,0,NA
2019,36,60-64,0.02,0,NA
2019,36,65-69,0.02,0.02,NA
2019,36,70-74,0,0,NA
2019,36,75-79,0,0,NA
2019,36,80+,0,0,NA
2019,37,ALL,0.04,0,NA
2019,37,00-04,0.08,0,NA
2019,37,05-09,0.08,0,NA
2019,37,10-14,0.08,0,NA
2019,37,15-19,0.03,0,NA
2019,37,20-24,0.04,0,NA
2019,37,25-29,0.02,0,NA
2019,37,30-34,0.02,0,NA
2019,37,35-39,0.02,0,NA
2019,37,40-44,0.06,0,NA
2019,37,45-49,0.06,0,NA
2019,37,50-54,0.04,0.01,NA
2019,37,55-59,0.06,0,NA
2019,37,60-64,0.05,0,NA
2019,37,65-69,0.02,0,NA
2019,37,70-74,0.03,0,NA
2019,37,75-79,0,0,NA
2019,37,80+,0.04,0,NA
2019,38,ALL,0.03,0,NA
2019,38,00-04,0.08,0,NA
2019,38,05-09,0.03,0,NA
2019,38,10-14,0,0.03,NA
2019,38,15-19,0.03,0,NA
2019,38,20-24,0.04,0,NA
2019,38,25-29,0.04,0,NA
2019,38,30-34,0,0,NA
2019,38,35-39,0.08,0,NA
2019,38,40-44,0,0,NA
2019,38,45-49,0,0,NA
2019,38,50-54,0.03,0,NA
2019,38,55-59,0.07,0,NA
2019,38,60-64,0.02,0,NA
2019,38,65-69,0.06,0,NA
2019,38,70-74,0,0,NA
2019,38,75-79,0.08,0,NA
2019,38,80+,0.04,0,NA
2019,39,ALL,0.05,0,NA
2019,39,00-04,0.05,0.03,NA
2019,39,05-09,0.05,0,NA
2019,39,10-14,0,0,NA
2019,39,15-19,0,0,NA
2019,39,20-24,0.02,0,NA
2019,39,25-29,0.02,0,NA
2019,39,30-34,0.09,0,NA
2019,39,35-39,0.04,0,NA
2019,39,40-44,0.14,0,NA
2019,39,45-49,0.02,0,NA
2019,39,50-54,0.07,0,NA
2019,39,55-59,0.06,0,NA
2019,39,60-64,0.02,0,NA
2019,39,65-69,0.06,0,NA
2019,39,70-74,0.08,0,NA
2019,39,75-79,0,0,NA
2019,39,80+,0.05,0,NA
2019,40,ALL,0.04,0,NA
2019,40,00-04,0.08,0,NA
2019,40,05-09,0.05,0,NA
2019,40,10-14,0,0,NA
2019,40,15-19,0.03,0,NA
2019,40,20-24,0.04,0,NA
2019,40,25-29,0.1,0,NA
2019,40,30-34,0.05,0,NA
2019,40,35-39,0.04,0,NA
2019,40,40-44,0.08,0.02,NA
2019,40,45-49,0.02,0,NA
2019,40,50-54,0.06,0,NA
2019,40,55-59,0.01,0,NA
2019,40,60-64,0.04,0,NA
2019,40,65-69,0.06,0,NA
2019,40,70-74,0.03,0,NA
2019,40,75-79,0,0,NA
2019,40,80+,0.02,0,NA
2019,41,ALL,0.07,0,NA
2019,41,00-04,0.1,0.05,NA
2019,41,05-09,0.05,0,NA
2019,41,10-14,0.03,0,NA
2019,41,15-19,0.03,0,NA
2019,41,20-24,0.13,0,NA
2019,41,25-29,0.12,0,NA
2019,41,30-34,0.09,0,NA
2019,41,35-39,0.09,0,NA
2019,41,40-44,0,0,NA
2019,41,45-49,0.09,0,NA
2019,41,50-54,0.13,0,NA
2019,41,55-59,0.04,0,NA
2019,41,60-64,0.04,0,NA
2019,41,65-69,0.06,0.02,NA
2019,41,70-74,0.03,0,NA
2019,41,75-79,0.08,0,NA
2019,41,80+,0.11,0,NA
2019,42,ALL,0.14,0,NA
2019,42,00-04,0.45,0,NA
2019,42,05-09,0.21,0,NA
2019,42,10-14,0.03,0,NA
2019,42,15-19,0.05,0,NA
2019,42,20-24,0.15,0,NA
2019,42,25-29,0.08,0,NA
2019,42,30-34,0.09,0,NA
2019,42,35-39,0.08,0,NA
2019,42,40-44,0.04,0,NA
2019,42,45-49,0.15,0,NA
2019,42,50-54,0.09,0,NA
2019,42,55-59,0.15,0,NA
2019,42,60-64,0.14,0,NA
2019,42,65-69,0.14,0,NA
2019,42,70-74,0.3,0,NA
2019,42,75-79,0.18,0,NA
2019,42,80+,0.16,0.02,NA
2019,43,ALL,0.1,0,NA
2019,43,00-04,0.25,0.03,NA
2019,43,05-09,0.19,0,NA
2019,43,10-14,0.08,0,NA
2019,43,15-19,0.03,0,NA
2019,43,20-24,0.13,0,NA
2019,43,25-29,0.1,0,NA
2019,43,30-34,0.15,0,NA
2019,43,35-39,0.04,0,NA
2019,43,40-44,0.12,0,NA
2019,43,45-49,0.08,0,NA
2019,43,50-54,0.1,0,NA
2019,43,55-59,0.12,0,NA
2019,43,60-64,0.05,0,NA
2019,43,65-69,0,0,NA
2019,43,70-74,0.11,0,NA
2019,43,75-79,0.05,0,NA
2019,43,80+,0.12,0,NA
2019,44,ALL,0.09,0,NA
2019,44,00-04,0.2,0.03,NA
2019,44,05-09,0.21,0,NA
2019,44,10-14,0.03,0,NA
2019,44,15-19,0.08,0,NA
2019,44,20-24,0.02,0,NA
2019,44,25-29,0.18,0,NA
2019,44,30-34,0.09,0,NA
2019,44,35-39,0.06,0,NA
2019,44,40-44,0.04,0,NA
2019,44,45-49,0.08,0,NA
2019,44,50-54,0.04,0,NA
2019,44,55-59,0.1,0,NA
2019,44,60-64,0.11,0,NA
2019,44,65-69,0.06,0,NA
2019,44,70-74,0.05,0,NA
2019,44,75-79,0.05,0,NA
2019,44,80+,0.07,0,NA
2019,45,ALL,0.12,0,NA
2019,45,00-04,0.25,0.1,NA
2019,45,05-09,0.27,0,NA
2019,45,10-14,0.22,0.03,NA
2019,45,15-19,0.18,0,NA
2019,45,20-24,0.15,0,NA
2019,45,25-29,0.06,0,NA
2019,45,30-34,0.15,0,NA
2019,45,35-39,0.09,0,NA
2019,45,40-44,0.08,0,NA
2019,45,45-49,0.11,0,NA
2019,45,50-54,0.06,0,NA
2019,45,55-59,0.06,0,NA
2019,45,60-64,0.05,0,NA
2019,45,65-69,0.08,0.02,NA
2019,45,70-74,0.08,0,NA
2019,45,75-79,0.15,0,NA
2019,45,80+,0.18,0,NA
2019,46,ALL,0.14,0,NA
2019,46,00-04,0.3,0.05,NA
2019,46,05-09,0.46,0,NA
2019,46,10-14,0.14,0,NA
2019,46,15-19,0.08,0,NA
2019,46,20-24,0.07,0,NA
2019,46,25-29,0.16,0,NA
2019,46,30-34,0.13,0,NA
2019,46,35-39,0.17,0,NA
2019,46,40-44,0.08,0,NA
2019,46,45-49,0.17,0,NA
2019,46,50-54,0.06,0,NA
2019,46,55-59,0.09,0,NA
2019,46,60-64,0.11,0,NA
2019,46,65-69,0.08,0,NA
2019,46,70-74,0.14,0,NA
2019,46,75-79,0.23,0,NA
2019,46,80+,0.05,0,NA
2019,47,ALL,0.2,0,NA
2019,47,00-04,0.76,0.05,NA
2019,47,05-09,0.24,0,NA
2019,47,10-14,0.14,0,NA
2019,47,15-19,0.13,0,NA
2019,47,20-24,0.2,0,NA
2019,47,25-29,0.24,0,NA
2019,47,30-34,0.24,0,NA
2019,47,35-39,0.21,0,NA
2019,47,40-44,0.16,0,NA
2019,47,45-49,0.17,0,NA
2019,47,50-54,0.16,0,NA
2019,47,55-59,0.21,0,NA
2019,47,60-64,0.18,0,NA
2019,47,65-69,0.1,0,NA
2019,47,70-74,0.08,0,NA
2019,47,75-79,0.05,0,NA
2019,47,80+,0.19,0,NA
2019,48,ALL,0.38,0.01,NA
2019,48,00-04,1.82,0.15,NA
2019,48,05-09,0.99,0,NA
2019,48,10-14,0.24,0,NA
2019,48,15-19,0.13,0,NA
2019,48,20-24,0.11,0,NA
2019,48,25-29,0.43,0,NA
2019,48,30-34,0.44,0,NA
2019,48,35-39,0.28,0,NA
2019,48,40-44,0.39,0,NA
2019,48,45-49,0.28,0,NA
2019,48,50-54,0.18,0,NA
2019,48,55-59,0.27,0,NA
2019,48,60-64,0.28,0,NA
2019,48,65-69,0.37,0,NA
2019,48,70-74,0.3,0.03,NA
2019,48,75-79,0.23,0.03,NA
2019,48,80+,0.16,0.02,NA
2019,49,ALL,0.5,0.01,NA
2019,49,00-04,1.92,0.28,NA
2019,49,05-09,1.45,0,NA
2019,49,10-14,0.57,0,NA
2019,49,15-19,0.28,0,NA
2019,49,20-24,0.3,0,NA
2019,49,25-29,0.59,0,NA
2019,49,30-34,0.6,0,NA
2019,49,35-39,0.55,0,NA
2019,49,40-44,0.49,0,NA
2019,49,45-49,0.36,0,NA
2019,49,50-54,0.25,0,NA
2019,49,55-59,0.37,0,NA
2019,49,60-64,0.21,0,NA
2019,49,65-69,0.23,0,NA
2019,49,70-74,0.27,0,NA
2019,49,75-79,0.34,0,NA
2019,49,80+,0.32,0,NA
2019,50,ALL,0.95,0.02,NA
2019,50,00-04,3.41,0.35,NA
2019,50,05-09,2.5,0,NA
2019,50,10-14,1.81,0.03,NA
2019,50,15-19,0.76,0,NA
2019,50,20-24,0.78,0,NA
2019,50,25-29,0.61,0,NA
2019,50,30-34,1.02,0,NA
2019,50,35-39,0.89,0.02,NA
2019,50,40-44,0.57,0,NA
2019,50,45-49,0.8,0,NA
2019,50,50-54,0.77,0,NA
2019,50,55-59,0.56,0,NA
2019,50,60-64,0.57,0,NA
2019,50,65-69,0.37,0,NA
2019,50,70-74,0.63,0,NA
2019,50,75-79,0.46,0,NA
2019,50,80+,0.81,0,NA
2019,51,ALL,1.76,0.03,NA
2019,51,00-04,5.76,0.56,NA
2019,51,05-09,5.15,0.03,NA
2019,51,10-14,3.21,0,NA
2019,51,15-19,2.41,0,NA
2019,51,20-24,0.87,0,NA
2019,51,25-29,1.24,0,NA
2019,51,30-34,1.95,0,NA
2019,51,35-39,1.49,0,NA
2019,51,40-44,1.41,0.02,NA
2019,51,45-49,1.23,0,NA
2019,51,50-54,1.4,0,NA
2019,51,55-59,1.11,0,NA
2019,51,60-64,0.8,0.02,NA
2019,51,65-69,0.82,0,NA
2019,51,70-74,1.25,0,NA
2019,51,75-79,1.34,0,NA
2019,51,80+,1.02,0,NA
2019,52,ALL,1,0.02,NA
2019,52,00-04,3.38,0.3,NA
2019,52,05-09,2.87,0,NA
2019,52,10-14,1.35,0,NA
2019,52,15-19,0.86,0,NA
2019,52,20-24,0.35,0,NA
2019,52,25-29,1.08,0,NA
2019,52,30-34,1.18,0.02,NA
2019,52,35-39,0.7,0,NA
2019,52,40-44,0.61,0,NA
2019,52,45-49,0.78,0,NA
2019,52,50-54,0.75,0,NA
2019,52,55-59,0.47,0,NA
2019,52,60-64,0.58,0,NA
